description,type,name,region_s,year,price
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,Wales,2017,10.98
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,Scotland,2017,13.2
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,Northern Ireland,2017,10.99
DRAUGHT BITTER (PER PINT),Drink,Bitter,London,2017,3.5999999
DRAUGHT BITTER (PER PINT),Drink,Bitter,South East,2017,3.4100001
DRAUGHT BITTER (PER PINT),Drink,Bitter,South West,2017,3.5999999
DRAUGHT BITTER (PER PINT),Drink,Bitter,East Anglia,2017,3.2
DRAUGHT BITTER (PER PINT),Drink,Bitter,East Midlands,2017,3.0999999
DRAUGHT BITTER (PER PINT),Drink,Bitter,West Midlands,2017,2.7
DRAUGHT BITTER (PER PINT),Drink,Bitter,Yorkshire & Humber,2017,2.9000001
DRAUGHT BITTER (PER PINT),Drink,Bitter,North West,2017,2.55
DRAUGHT BITTER (PER PINT),Drink,Bitter,North,2017,2.5
DRAUGHT BITTER (PER PINT),Drink,Bitter,Wales,2017,3
DRAUGHT BITTER (PER PINT),Drink,Bitter,Scotland,2017,3.05
DRAUGHT BITTER (PER PINT),Drink,Bitter,Northern Ireland,2017,3.5999999
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,London,2017,19.99
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,South East,2017,17.6
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,South West,2017,15.99
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,East Anglia,2017,19.99
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,East Midlands,2017,17.99
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,West Midlands,2017,16.1
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,Yorkshire & Humber,2017,17.99
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,North West,2017,15
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,North,2017,19.99
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,Wales,2017,9.9899998
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,Scotland,2017,19.99
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,Northern Ireland,2017,18.49
BRANDY-68-70 CL BOTTLE,Drink,Brandy,London,2017,18
BRANDY-68-70 CL BOTTLE,Drink,Brandy,South East,2017,17.49
BRANDY-68-70 CL BOTTLE,Drink,Brandy,South West,2017,18.74
BRANDY-68-70 CL BOTTLE,Drink,Brandy,East Anglia,2017,20
BRANDY-68-70 CL BOTTLE,Drink,Brandy,East Midlands,2017,16
BRANDY-68-70 CL BOTTLE,Drink,Brandy,West Midlands,2017,17.5
BRANDY-68-70 CL BOTTLE,Drink,Brandy,Yorkshire & Humber,2017,17.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,North West,2017,13.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,North,2017,18.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,Wales,2017,15.5
BRANDY-68-70 CL BOTTLE,Drink,Brandy,Scotland,2017,20
BRANDY-68-70 CL BOTTLE,Drink,Brandy,Northern Ireland,2017,15
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,London,2017,.69999999
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,South East,2017,.75
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,South West,2017,.79000002
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,East Anglia,2017,.79000002
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,East Midlands,2017,.76999998
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,West Midlands,2017,.79000002
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,Yorkshire & Humber,2017,.76999998
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,North West,2017,.76999998
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,North,2017,.75999999
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,Wales,2017,.79000002
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,Scotland,2017,.69
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,Northern Ireland,2017,.69999999
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,London,2017,.60000002
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,South East,2017,.60000002
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,South West,2017,.69999999
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,East Anglia,2017,.69
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,East Midlands,2017,.66000003
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,West Midlands,2017,.75
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,Yorkshire & Humber,2017,.60000002
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,North West,2017,.66000003
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,North,2017,.60000002
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,Wales,2017,.64999998
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,Scotland,2017,.60000002
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,Northern Ireland,2017,.60000002
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,London,2017,6
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,South East,2017,7.3600001
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,South West,2017,8.3299999
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,East Anglia,2017,7.7600002
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,East Midlands,2017,9.5650005
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,West Midlands,2017,7
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,Yorkshire & Humber,2017,8
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,North West,2017,7.75
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,North,2017,7.2199998
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,Wales,2017,8
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,Scotland,2017,7.5
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,Northern Ireland,2017,8.5799999
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,London,2017,2.7150002
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,South East,2017,3.1800001
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,South West,2017,3.01
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,East Anglia,2017,2.8299999
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,East Midlands,2017,2.75
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,West Midlands,2017,2.9349999
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,Yorkshire & Humber,2017,3.01
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,North West,2017,3.01
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,North,2017,3.3299999
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,Wales,2017,3.3
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,Scotland,2017,2.45
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,Northern Ireland,2017,2.7
5 CIGARS: SPECIFY BRAND,Presents,Cigars,London,2017,5.5999999
5 CIGARS: SPECIFY BRAND,Presents,Cigars,South East,2017,5.6300001
5 CIGARS: SPECIFY BRAND,Presents,Cigars,South West,2017,5.5999999
5 CIGARS: SPECIFY BRAND,Presents,Cigars,East Anglia,2017,5.6300001
5 CIGARS: SPECIFY BRAND,Presents,Cigars,East Midlands,2017,5.5950003
5 CIGARS: SPECIFY BRAND,Presents,Cigars,West Midlands,2017,5.6300001
5 CIGARS: SPECIFY BRAND,Presents,Cigars,Yorkshire & Humber,2017,5.52
5 CIGARS: SPECIFY BRAND,Presents,Cigars,North West,2017,5.5999999
5 CIGARS: SPECIFY BRAND,Presents,Cigars,North,2017,5.6500001
5 CIGARS: SPECIFY BRAND,Presents,Cigars,Wales,2017,5.52
5 CIGARS: SPECIFY BRAND,Presents,Cigars,Scotland,2017,5.6500001
5 CIGARS: SPECIFY BRAND,Presents,Cigars,Northern Ireland,2017,5.6500001
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,London,2017,23.76
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,South East,2017,23.299999
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,South West,2017,18.9
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,East Anglia,2017,20
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,East Midlands,2017,16.5
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,West Midlands,2017,18.99
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,Yorkshire & Humber,2017,14.65
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,North West,2017,16.5
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,North,2017,16
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,Wales,2017,16
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,Scotland,2017,16.5
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,Northern Ireland,2017,16.4
CREAM CRACKERS PACK 200G-300G,Food,Crackers,London,2017,.88999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,South East,2017,.94999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,South West,2017,.94999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,East Anglia,2017,.97000003
CREAM CRACKERS PACK 200G-300G,Food,Crackers,East Midlands,2017,.88999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,West Midlands,2017,.97000003
CREAM CRACKERS PACK 200G-300G,Food,Crackers,Yorkshire & Humber,2017,.88999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,North West,2017,.94
CREAM CRACKERS PACK 200G-300G,Food,Crackers,North,2017,.88
CREAM CRACKERS PACK 200G-300G,Food,Crackers,Wales,2017,.88
CREAM CRACKERS PACK 200G-300G,Food,Crackers,Scotland,2017,.66000003
CREAM CRACKERS PACK 200G-300G,Food,Crackers,Northern Ireland,2017,.66000003
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,London,2017,12.95
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,South East,2017,10.99
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,South West,2017,10.99
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,East Anglia,2017,10
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,East Midlands,2017,11
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,West Midlands,2017,9.9499998
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,Yorkshire & Humber,2017,11
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,North West,2017,10.99
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,North,2017,10.99
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,Wales,2017,10
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,Scotland,2017,12
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,Northern Ireland,2017,11.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,London,2017,150
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,South East,2017,139
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,South West,2017,115
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,East Anglia,2017,129
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,East Midlands,2017,90
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,West Midlands,2017,129
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,Yorkshire & Humber,2017,99.989998
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,North West,2017,149
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,North,2017,125
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,Wales,2017,89.949997
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,Scotland,2017,155
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,Northern Ireland,2017,99.949997
LADIES HAND/SHLDER BAG,Presents,Handbag,London,2017,49
LADIES HAND/SHLDER BAG,Presents,Handbag,South East,2017,30
LADIES HAND/SHLDER BAG,Presents,Handbag,South West,2017,49
LADIES HAND/SHLDER BAG,Presents,Handbag,East Anglia,2017,25.99
LADIES HAND/SHLDER BAG,Presents,Handbag,East Midlands,2017,30
LADIES HAND/SHLDER BAG,Presents,Handbag,West Midlands,2017,18
LADIES HAND/SHLDER BAG,Presents,Handbag,Yorkshire & Humber,2017,35
LADIES HAND/SHLDER BAG,Presents,Handbag,North West,2017,20
LADIES HAND/SHLDER BAG,Presents,Handbag,North,2017,20
LADIES HAND/SHLDER BAG,Presents,Handbag,Wales,2017,25
LADIES HAND/SHLDER BAG,Presents,Handbag,Scotland,2017,25.99
LADIES HAND/SHLDER BAG,Presents,Handbag,Northern Ireland,2017,35
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,London,2017,2.1500001
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,South East,2017,2.0899999
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,South West,2017,2.2
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,East Anglia,2017,2
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,East Midlands,2017,2.0899999
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,West Midlands,2017,2.0899999
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,Yorkshire & Humber,2017,2.0699999
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,North West,2017,2.0899999
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,North,2017,2.05
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,Wales,2017,2
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,Scotland,2017,2.0899999
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,Northern Ireland,2017,2.0999999
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",London,2017,29.5
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",South East,2017,25
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",South West,2017,22
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",East Anglia,2017,21
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",East Midlands,2017,15
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",West Midlands,2017,28
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",Yorkshire & Humber,2017,22.360001
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",North West,2017,20
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",North,2017,13.25
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",Wales,2017,16
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",Scotland,2017,19.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",Northern Ireland,2017,16
WOMEN'S JUMPER,Presents,"Jumper, woman's",London,2017,17.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",South East,2017,18
WOMEN'S JUMPER,Presents,"Jumper, woman's",South West,2017,19.5
WOMEN'S JUMPER,Presents,"Jumper, woman's",East Anglia,2017,15
WOMEN'S JUMPER,Presents,"Jumper, woman's",East Midlands,2017,16
WOMEN'S JUMPER,Presents,"Jumper, woman's",West Midlands,2017,18
WOMEN'S JUMPER,Presents,"Jumper, woman's",Yorkshire & Humber,2017,17.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",North West,2017,16
WOMEN'S JUMPER,Presents,"Jumper, woman's",North,2017,18
WOMEN'S JUMPER,Presents,"Jumper, woman's",Wales,2017,16
WOMEN'S JUMPER,Presents,"Jumper, woman's",Scotland,2017,18
WOMEN'S JUMPER,Presents,"Jumper, woman's",Northern Ireland,2017,20
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,London,2017,8.3800001
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,South East,2017,8.1999998
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,South West,2017,8.5
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,East Anglia,2017,8.1700001
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,East Midlands,2017,7.3499999
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,West Midlands,2017,7.96
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,Yorkshire & Humber,2017,7.6700001
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,North West,2017,7.6799998
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,North,2017,7.6999998
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,Wales,2017,7.9899998
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,Scotland,2017,8.5
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,Northern Ireland,2017,8.8000002
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,London,2017,14.99
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,South East,2017,14.4
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,South West,2017,14.99
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,East Anglia,2017,14.99
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,East Midlands,2017,17.99
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,West Midlands,2017,14.99
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,Yorkshire & Humber,2017,14.99
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,North West,2017,14.99
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,North,2017,17.99
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,Wales,2017,8.9899998
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,Scotland,2017,17.99
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,Northern Ireland,2017,17.99
POTATOES-NEW-LOOSE-PER KG,Vegetables,New potatoes,London,2017,1.6
POTATOES-NEW-LOOSE-PER KG,Vegetables,New potatoes,South East,2017,1.5699999
POTATOES-NEW-LOOSE-PER KG,Vegetables,New potatoes,South West,2017,1.8150001
POTATOES-NEW-LOOSE-PER KG,Vegetables,New potatoes,East Anglia,2017,1.5
POTATOES-NEW-LOOSE-PER KG,Vegetables,New potatoes,East Midlands,2017,1.5
POTATOES-NEW-LOOSE-PER KG,Vegetables,New potatoes,West Midlands,2017,1.96
POTATOES-NEW-LOOSE-PER KG,Vegetables,New potatoes,Yorkshire & Humber,2017,1.65
POTATOES-NEW-LOOSE-PER KG,Vegetables,New potatoes,North West,2017,1.75
POTATOES-NEW-LOOSE-PER KG,Vegetables,New potatoes,North,2017,1.97
POTATOES-NEW-LOOSE-PER KG,Vegetables,New potatoes,Wales,2017,1.995
POTATOES-NEW-LOOSE-PER KG,Vegetables,New potatoes,Scotland,2017,1.99
POTATOES-NEW-LOOSE-PER KG,Vegetables,New potatoes,Northern Ireland,2017,.78999996
ORANGES-CLASS 1-EACH,Food,Oranges,London,2017,.40000001
ORANGES-CLASS 1-EACH,Food,Oranges,South East,2017,.38999999
ORANGES-CLASS 1-EACH,Food,Oranges,South West,2017,.40000001
ORANGES-CLASS 1-EACH,Food,Oranges,East Anglia,2017,.34999999
ORANGES-CLASS 1-EACH,Food,Oranges,East Midlands,2017,.38
ORANGES-CLASS 1-EACH,Food,Oranges,West Midlands,2017,.40000001
ORANGES-CLASS 1-EACH,Food,Oranges,Yorkshire & Humber,2017,.34999999
ORANGES-CLASS 1-EACH,Food,Oranges,North West,2017,.38999999
ORANGES-CLASS 1-EACH,Food,Oranges,North,2017,.34999999
ORANGES-CLASS 1-EACH,Food,Oranges,Wales,2017,.40000001
ORANGES-CLASS 1-EACH,Food,Oranges,Scotland,2017,.31999999
ORANGES-CLASS 1-EACH,Food,Oranges,Northern Ireland,2017,.44999999
VEGETABLE PICKLE 280-520G,Food,Pickle,London,2017,1.4
VEGETABLE PICKLE 280-520G,Food,Pickle,South East,2017,1.4
VEGETABLE PICKLE 280-520G,Food,Pickle,South West,2017,1.49
VEGETABLE PICKLE 280-520G,Food,Pickle,East Anglia,2017,1.29
VEGETABLE PICKLE 280-520G,Food,Pickle,East Midlands,2017,1.3
VEGETABLE PICKLE 280-520G,Food,Pickle,West Midlands,2017,1.4
VEGETABLE PICKLE 280-520G,Food,Pickle,Yorkshire & Humber,2017,1.4
VEGETABLE PICKLE 280-520G,Food,Pickle,North West,2017,1.4
VEGETABLE PICKLE 280-520G,Food,Pickle,North,2017,1.33
VEGETABLE PICKLE 280-520G,Food,Pickle,Wales,2017,1.4
VEGETABLE PICKLE 280-520G,Food,Pickle,Scotland,2017,1.4
VEGETABLE PICKLE 280-520G,Food,Pickle,Northern Ireland,2017,1.4
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,London,2017,6.3499999
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,South East,2017,6.6700001
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,South West,2017,6.6700001
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,East Anglia,2017,6.3899999
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,East Midlands,2017,6.5999999
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,West Midlands,2017,6.3000002
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,Yorkshire & Humber,2017,5.4399996
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,North West,2017,6.5500002
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,North,2017,6.1199999
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,Wales,2017,6.4499998
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,Scotland,2017,7.98
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,Northern Ireland,2017,6.5900002
POTATOES- OLD WHITE PER KG,Vegetables,Potatoes,London,2017,.72000003
POTATOES- OLD WHITE PER KG,Vegetables,Potatoes,South East,2017,.80000001
POTATOES- OLD WHITE PER KG,Vegetables,Potatoes,South West,2017,.75
POTATOES- OLD WHITE PER KG,Vegetables,Potatoes,East Anglia,2017,.73000002
POTATOES- OLD WHITE PER KG,Vegetables,Potatoes,East Midlands,2017,.69999999
POTATOES- OLD WHITE PER KG,Vegetables,Potatoes,West Midlands,2017,.73000002
POTATOES- OLD WHITE PER KG,Vegetables,Potatoes,Yorkshire & Humber,2017,.55000001
POTATOES- OLD WHITE PER KG,Vegetables,Potatoes,North West,2017,.69
POTATOES- OLD WHITE PER KG,Vegetables,Potatoes,North,2017,.76999998
POTATOES- OLD WHITE PER KG,Vegetables,Potatoes,Wales,2017,.73000002
POTATOES- OLD WHITE PER KG,Vegetables,Potatoes,Scotland,2017,.68000001
POTATOES- OLD WHITE PER KG,Vegetables,Potatoes,Northern Ireland,2017,.70000005
FORTIFIED WINE  (70-75CL),Drink,Sherry,London,2017,9.9899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,South East,2017,9.9899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,South West,2017,9.9899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,East Anglia,2017,9
FORTIFIED WINE  (70-75CL),Drink,Sherry,East Midlands,2017,9.0949993
FORTIFIED WINE  (70-75CL),Drink,Sherry,West Midlands,2017,8.9899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,Yorkshire & Humber,2017,8
FORTIFIED WINE  (70-75CL),Drink,Sherry,North West,2017,9.1899996
FORTIFIED WINE  (70-75CL),Drink,Sherry,North,2017,8.5
FORTIFIED WINE  (70-75CL),Drink,Sherry,Wales,2017,9
FORTIFIED WINE  (70-75CL),Drink,Sherry,Scotland,2017,9.0949993
FORTIFIED WINE  (70-75CL),Drink,Sherry,Northern Ireland,2017,8.5
MEN'S SOCKS,Presents,"Socks, man's",London,2017,2
MEN'S SOCKS,Presents,"Socks, man's",South East,2017,2.4000001
MEN'S SOCKS,Presents,"Socks, man's",South West,2017,1.71
MEN'S SOCKS,Presents,"Socks, man's",East Anglia,2017,1.67
MEN'S SOCKS,Presents,"Socks, man's",East Midlands,2017,1.4
MEN'S SOCKS,Presents,"Socks, man's",West Midlands,2017,2.4000001
MEN'S SOCKS,Presents,"Socks, man's",Yorkshire & Humber,2017,2.4000001
MEN'S SOCKS,Presents,"Socks, man's",North West,2017,1.4
MEN'S SOCKS,Presents,"Socks, man's",North,2017,1.4
MEN'S SOCKS,Presents,"Socks, man's",Wales,2017,1.4
MEN'S SOCKS,Presents,"Socks, man's",Scotland,2017,2
MEN'S SOCKS,Presents,"Socks, man's",Northern Ireland,2017,2
DRAUGHT STOUT PER PINT,Drink,Stout,London,2017,4.0999999
DRAUGHT STOUT PER PINT,Drink,Stout,South East,2017,4
DRAUGHT STOUT PER PINT,Drink,Stout,South West,2017,4
DRAUGHT STOUT PER PINT,Drink,Stout,East Anglia,2017,3.8499999
DRAUGHT STOUT PER PINT,Drink,Stout,East Midlands,2017,3.5999999
DRAUGHT STOUT PER PINT,Drink,Stout,West Midlands,2017,3.45
DRAUGHT STOUT PER PINT,Drink,Stout,Yorkshire & Humber,2017,3.55
DRAUGHT STOUT PER PINT,Drink,Stout,North West,2017,3.3499999
DRAUGHT STOUT PER PINT,Drink,Stout,North,2017,3.1500001
DRAUGHT STOUT PER PINT,Drink,Stout,Wales,2017,3.45
DRAUGHT STOUT PER PINT,Drink,Stout,Scotland,2017,3.5
DRAUGHT STOUT PER PINT,Drink,Stout,Northern Ireland,2017,3.5
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,London,2017,2.99
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,South East,2017,1.75
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,South West,2017,3.8299999
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,East Anglia,2017,2.5999999
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,East Midlands,2017,2.49
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,West Midlands,2017,2.49
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,Yorkshire & Humber,2017,2.49
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,North West,2017,2.5999999
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,North,2017,1.5
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,Wales,2017,2.5
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,Scotland,2017,2.5
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,Northern Ireland,2017,3.99
WHISKY-70 CL BOTTLE,Drink,Whisky,London,2017,15
