description,type,name,year,region_s,price
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1996,North West,6.9400001
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1996,North,6.3499999
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1996,Wales,6.5500002
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1996,Scotland,6.3000002
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1996,Northern Ireland,7.25
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1996,London,24.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1996,South East,24.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1996,South West,24.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1996,East Anglia,30
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1996,East Midlands,24.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1996,West Midlands,24.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1996,Yorkshire & Humber,24.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1996,North West,24.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1996,North,24.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1996,Wales,24.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1996,Scotland,27.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1996,Northern Ireland,24.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1996,London,18
LADIES HAND/SHLDER BAG,Presents,Handbag,1996,South East,19.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1996,South West,19.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1996,East Anglia,18
LADIES HAND/SHLDER BAG,Presents,Handbag,1996,East Midlands,17.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1996,West Midlands,19.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1996,Yorkshire & Humber,18.994999
LADIES HAND/SHLDER BAG,Presents,Handbag,1996,North West,19.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1996,North,18
LADIES HAND/SHLDER BAG,Presents,Handbag,1996,Wales,17.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1996,Scotland,19.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1996,Northern Ireland,17.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1996,London,24.950001
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1996,South East,21
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1996,South West,21
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1996,East Anglia,22.5
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1996,East Midlands,20
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1996,West Midlands,21
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1996,Yorkshire & Humber,24.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1996,North West,20
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1996,North,22.5
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1996,Wales,19.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1996,Scotland,26
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1996,Northern Ireland,25
WOMEN'S JUMPER,Presents,"Jumper, woman's",1996,London,19.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",1996,South East,17.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",1996,South West,18
WOMEN'S JUMPER,Presents,"Jumper, woman's",1996,East Anglia,16.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",1996,East Midlands,20
WOMEN'S JUMPER,Presents,"Jumper, woman's",1996,West Midlands,19.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",1996,Yorkshire & Humber,21
WOMEN'S JUMPER,Presents,"Jumper, woman's",1996,North West,15.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",1996,North,19.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",1996,Wales,16.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",1996,Scotland,19.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",1996,Northern Ireland,17.494999
MEN'S SOCKS,Presents,"Socks, man's",1996,London,3
MEN'S SOCKS,Presents,"Socks, man's",1996,South East,2.99
MEN'S SOCKS,Presents,"Socks, man's",1996,South West,2.99
MEN'S SOCKS,Presents,"Socks, man's",1996,East Anglia,3.5
MEN'S SOCKS,Presents,"Socks, man's",1996,East Midlands,2.75
MEN'S SOCKS,Presents,"Socks, man's",1996,West Midlands,2.5
MEN'S SOCKS,Presents,"Socks, man's",1996,Yorkshire & Humber,2.5
MEN'S SOCKS,Presents,"Socks, man's",1996,North West,2.5
MEN'S SOCKS,Presents,"Socks, man's",1996,North,2.99
MEN'S SOCKS,Presents,"Socks, man's",1996,Wales,2.25
MEN'S SOCKS,Presents,"Socks, man's",1996,Scotland,2.99
MEN'S SOCKS,Presents,"Socks, man's",1996,Northern Ireland,2.8699999
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1997,London,2.23
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1997,South East,2.26
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1997,South West,2.1400001
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1997,East Anglia,2.0899999
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1997,East Midlands,2.2
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1997,West Midlands,2.1500001
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1997,Yorkshire & Humber,2.0899999
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1997,North West,2.1400001
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1997,North,2.0599999
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1997,Wales,2.0899999
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1997,Scotland,2.1900001
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1997,Northern Ireland,2.23
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1997,London,8.9499998
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1997,South East,8.5
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1997,South West,7.1999998
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1997,East Anglia,7.6999998
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1997,East Midlands,6.5
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1997,West Midlands,6.5999999
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1997,Yorkshire & Humber,6.6500001
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1997,North West,7.0150003
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1997,North,4.9000001
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1997,Wales,6.6999998
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1997,Scotland,6.8499999
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1997,Northern Ireland,7.2399998
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1997,London,24.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1997,South East,24.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1997,South West,28.799999
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1997,East Anglia,24.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1997,East Midlands,26.950001
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1997,West Midlands,24.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1997,Yorkshire & Humber,27.5
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1997,North West,24.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1997,North,24.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1997,Wales,24.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1997,Scotland,35
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1997,Northern Ireland,25
LADIES HAND/SHLDER BAG,Presents,Handbag,1997,London,21
LADIES HAND/SHLDER BAG,Presents,Handbag,1997,South East,20
LADIES HAND/SHLDER BAG,Presents,Handbag,1997,South West,20
LADIES HAND/SHLDER BAG,Presents,Handbag,1997,East Anglia,19.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1997,East Midlands,18
LADIES HAND/SHLDER BAG,Presents,Handbag,1997,West Midlands,20
LADIES HAND/SHLDER BAG,Presents,Handbag,1997,Yorkshire & Humber,19.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1997,North West,24.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1997,North,19.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1997,Wales,15
LADIES HAND/SHLDER BAG,Presents,Handbag,1997,Scotland,19.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1997,Northern Ireland,19.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1997,London,22
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1997,South East,20.5
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1997,South West,20
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1997,East Anglia,27.950001
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1997,East Midlands,20
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1997,West Midlands,20
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1997,Yorkshire & Humber,22
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1997,North West,20
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1997,North,27
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1997,Wales,21
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1997,Scotland,28
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1997,Northern Ireland,22
WOMEN'S JUMPER,Presents,"Jumper, woman's",1997,London,18
WOMEN'S JUMPER,Presents,"Jumper, woman's",1997,South East,18
WOMEN'S JUMPER,Presents,"Jumper, woman's",1997,South West,16.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",1997,East Anglia,16.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",1997,East Midlands,16.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",1997,West Midlands,20
WOMEN'S JUMPER,Presents,"Jumper, woman's",1997,Yorkshire & Humber,22.5
WOMEN'S JUMPER,Presents,"Jumper, woman's",1997,North West,18
WOMEN'S JUMPER,Presents,"Jumper, woman's",1997,North,20
WOMEN'S JUMPER,Presents,"Jumper, woman's",1997,Wales,17
WOMEN'S JUMPER,Presents,"Jumper, woman's",1997,Scotland,20
WOMEN'S JUMPER,Presents,"Jumper, woman's",1997,Northern Ireland,18
MEN'S SOCKS,Presents,"Socks, man's",1997,London,3
MEN'S SOCKS,Presents,"Socks, man's",1997,South East,3
MEN'S SOCKS,Presents,"Socks, man's",1997,South West,2.5
MEN'S SOCKS,Presents,"Socks, man's",1997,East Anglia,2.99
MEN'S SOCKS,Presents,"Socks, man's",1997,East Midlands,3
MEN'S SOCKS,Presents,"Socks, man's",1997,West Midlands,2.5
MEN'S SOCKS,Presents,"Socks, man's",1997,Yorkshire & Humber,3.5
MEN'S SOCKS,Presents,"Socks, man's",1997,North West,2.1700001
MEN'S SOCKS,Presents,"Socks, man's",1997,North,2.99
MEN'S SOCKS,Presents,"Socks, man's",1997,Wales,2.99
MEN'S SOCKS,Presents,"Socks, man's",1997,Scotland,2.99
MEN'S SOCKS,Presents,"Socks, man's",1997,Northern Ireland,2.5
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1998,London,2.3800001
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1998,South East,2.4000001
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1998,South West,2.24
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1998,East Anglia,2.22
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1998,East Midlands,2.355
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1998,West Midlands,2.22
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1998,Yorkshire & Humber,2.22
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1998,North West,2.24
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1998,North,2.22
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1998,Wales,2.22
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1998,Scotland,2.22
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1998,Northern Ireland,2.3800001
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1998,London,9.3500004
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1998,South East,8.75
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1998,South West,7.4000001
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1998,East Anglia,7.75
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1998,East Midlands,6.5
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1998,West Midlands,6.5500002
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1998,Yorkshire & Humber,6.79
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1998,North West,7.0799999
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1998,North,5.0799999
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1998,Wales,7.25
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1998,Scotland,6.5
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1998,Northern Ireland,7.6500001
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1998,London,24.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1998,South East,26
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1998,South West,26.244999
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1998,East Anglia,24.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1998,East Midlands,27.950001
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1998,West Midlands,26.75
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1998,Yorkshire & Humber,29.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1998,North West,27.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1998,North,25
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1998,Wales,27
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1998,Scotland,29.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1998,Northern Ireland,25
LADIES HAND/SHLDER BAG,Presents,Handbag,1998,London,29.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1998,South East,29.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1998,South West,25
LADIES HAND/SHLDER BAG,Presents,Handbag,1998,East Anglia,29.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1998,East Midlands,21.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1998,West Midlands,24.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1998,Yorkshire & Humber,28
LADIES HAND/SHLDER BAG,Presents,Handbag,1998,North West,19.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1998,North,19.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1998,Wales,19.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1998,Scotland,25
LADIES HAND/SHLDER BAG,Presents,Handbag,1998,Northern Ireland,20
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1998,London,24.494999
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1998,South East,22.375
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1998,South West,22.5
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1998,East Anglia,26.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1998,East Midlands,24.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1998,West Midlands,22.5
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1998,Yorkshire & Humber,26.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1998,North West,22
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1998,North,25
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1998,Wales,22.5
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1998,Scotland,24.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1998,Northern Ireland,30
WOMEN'S JUMPER,Presents,"Jumper, woman's",1998,London,19.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",1998,South East,20
WOMEN'S JUMPER,Presents,"Jumper, woman's",1998,South West,18.975
WOMEN'S JUMPER,Presents,"Jumper, woman's",1998,East Anglia,20
WOMEN'S JUMPER,Presents,"Jumper, woman's",1998,East Midlands,16.65
WOMEN'S JUMPER,Presents,"Jumper, woman's",1998,West Midlands,22
WOMEN'S JUMPER,Presents,"Jumper, woman's",1998,Yorkshire & Humber,25
WOMEN'S JUMPER,Presents,"Jumper, woman's",1998,North West,20
WOMEN'S JUMPER,Presents,"Jumper, woman's",1998,North,20
WOMEN'S JUMPER,Presents,"Jumper, woman's",1998,Wales,18.994999
WOMEN'S JUMPER,Presents,"Jumper, woman's",1998,Scotland,18
WOMEN'S JUMPER,Presents,"Jumper, woman's",1998,Northern Ireland,20
MEN'S SOCKS,Presents,"Socks, man's",1998,London,3
MEN'S SOCKS,Presents,"Socks, man's",1998,South East,3.25
MEN'S SOCKS,Presents,"Socks, man's",1998,South West,2.5
MEN'S SOCKS,Presents,"Socks, man's",1998,East Anglia,3
MEN'S SOCKS,Presents,"Socks, man's",1998,East Midlands,3
MEN'S SOCKS,Presents,"Socks, man's",1998,West Midlands,3
MEN'S SOCKS,Presents,"Socks, man's",1998,Yorkshire & Humber,3.99
MEN'S SOCKS,Presents,"Socks, man's",1998,North West,2.21
MEN'S SOCKS,Presents,"Socks, man's",1998,North,2.79
MEN'S SOCKS,Presents,"Socks, man's",1998,Wales,3.49
MEN'S SOCKS,Presents,"Socks, man's",1998,Scotland,2.99
MEN'S SOCKS,Presents,"Socks, man's",1998,Northern Ireland,2.9949999
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1999,London,2.52
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1999,South East,2.5799999
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1999,South West,2.4400001
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1999,East Anglia,2.3900001
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1999,East Midlands,2.52
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1999,West Midlands,2.4400001
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1999,Yorkshire & Humber,2.4400001
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1999,North West,2.4400001
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1999,North,2.3900001
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1999,Wales,2.4200001
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1999,Scotland,2.4400001
5 CIGARS: SPECIFY BRAND,Presents,Cigars,1999,Northern Ireland,2.6500001
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1999,London,9.3999996
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1999,South East,8.9499998
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1999,South West,7.3499999
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1999,East Anglia,7.5
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1999,East Midlands,6.8000002
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1999,West Midlands,6.6999998
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1999,Yorkshire & Humber,6.9000001
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1999,North West,7.3000002
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1999,North,6.5999999
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1999,Wales,7.25
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1999,Scotland,6.6499996
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,1999,Northern Ireland,7.6999998
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1999,London,29.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1999,South East,29.950001
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1999,South West,29.5
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1999,East Anglia,27.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1999,East Midlands,29.950001
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1999,West Midlands,29.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1999,Yorkshire & Humber,34.990002
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1999,North West,27.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1999,North,29.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1999,Wales,27
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1999,Scotland,29.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,1999,Northern Ireland,28.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1999,London,29.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1999,South East,29.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1999,South West,25
LADIES HAND/SHLDER BAG,Presents,Handbag,1999,East Anglia,25
LADIES HAND/SHLDER BAG,Presents,Handbag,1999,East Midlands,19.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1999,West Midlands,27
LADIES HAND/SHLDER BAG,Presents,Handbag,1999,Yorkshire & Humber,25
LADIES HAND/SHLDER BAG,Presents,Handbag,1999,North West,22.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1999,North,24.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1999,Wales,25
LADIES HAND/SHLDER BAG,Presents,Handbag,1999,Scotland,19.99
LADIES HAND/SHLDER BAG,Presents,Handbag,1999,Northern Ireland,23
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1999,London,30
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1999,South East,22
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1999,South West,24.994999
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1999,East Anglia,22
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1999,East Midlands,25
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1999,West Midlands,25
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1999,Yorkshire & Humber,30
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1999,North West,22
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1999,North,24.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1999,Wales,24.99
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1999,Scotland,29.950001
MEN'S JUMPER-KNITTED,Presents,"Jumper, man's",1999,Northern Ireland,25
WOMEN'S JUMPER,Presents,"Jumper, woman's",1999,London,23
WOMEN'S JUMPER,Presents,"Jumper, woman's",1999,South East,20
WOMEN'S JUMPER,Presents,"Jumper, woman's",1999,South West,18
WOMEN'S JUMPER,Presents,"Jumper, woman's",1999,East Anglia,21.25
WOMEN'S JUMPER,Presents,"Jumper, woman's",1999,East Midlands,18
WOMEN'S JUMPER,Presents,"Jumper, woman's",1999,West Midlands,22
WOMEN'S JUMPER,Presents,"Jumper, woman's",1999,Yorkshire & Humber,24.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",1999,North West,18
WOMEN'S JUMPER,Presents,"Jumper, woman's",1999,North,22
WOMEN'S JUMPER,Presents,"Jumper, woman's",1999,Wales,20
WOMEN'S JUMPER,Presents,"Jumper, woman's",1999,Scotland,19.99
WOMEN'S JUMPER,Presents,"Jumper, woman's",1999,Northern Ireland,23
MEN'S SOCKS,Presents,"Socks, man's",1999,London,3
MEN'S SOCKS,Presents,"Socks, man's",1999,South East,3.5
MEN'S SOCKS,Presents,"Socks, man's",1999,South West,2.3499999
MEN'S SOCKS,Presents,"Socks, man's",1999,East Anglia,3
MEN'S SOCKS,Presents,"Socks, man's",1999,East Midlands,3
MEN'S SOCKS,Presents,"Socks, man's",1999,West Midlands,2.99
MEN'S SOCKS,Presents,"Socks, man's",1999,Yorkshire & Humber,3.99
MEN'S SOCKS,Presents,"Socks, man's",1999,North West,2.6700001
MEN'S SOCKS,Presents,"Socks, man's",1999,North,3.4000001
MEN'S SOCKS,Presents,"Socks, man's",1999,Wales,2.99
MEN'S SOCKS,Presents,"Socks, man's",1999,Scotland,3
MEN'S SOCKS,Presents,"Socks, man's",1999,Northern Ireland,2.5
5 CIGARS: SPECIFY BRAND,Presents,Cigars,2000,London,2.72
5 CIGARS: SPECIFY BRAND,Presents,Cigars,2000,South East,2.73
5 CIGARS: SPECIFY BRAND,Presents,Cigars,2000,South West,2.6199999
5 CIGARS: SPECIFY BRAND,Presents,Cigars,2000,East Anglia,2.6199999
5 CIGARS: SPECIFY BRAND,Presents,Cigars,2000,East Midlands,2.6199999
5 CIGARS: SPECIFY BRAND,Presents,Cigars,2000,West Midlands,2.6199999
5 CIGARS: SPECIFY BRAND,Presents,Cigars,2000,Yorkshire & Humber,2.605
5 CIGARS: SPECIFY BRAND,Presents,Cigars,2000,North West,2.6199999
5 CIGARS: SPECIFY BRAND,Presents,Cigars,2000,North,2.5999999
5 CIGARS: SPECIFY BRAND,Presents,Cigars,2000,Wales,2.5699999
5 CIGARS: SPECIFY BRAND,Presents,Cigars,2000,Scotland,2.6199999
5 CIGARS: SPECIFY BRAND,Presents,Cigars,2000,Northern Ireland,2.8299999
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,2000,London,9.6499996
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,2000,South East,9.25
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,2000,South West,7.3499999
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,2000,East Anglia,7.8000002
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,2000,East Midlands,6.75
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,2000,West Midlands,6.9499998
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,2000,Yorkshire & Humber,7.0500002
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,2000,North West,7.1999998
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,2000,North,6.75
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,2000,Wales,7
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,2000,Scotland,6.5999999
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,2000,Northern Ireland,8
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,2000,London,34.990002
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,2000,South East,34
